003,024,CADETE-ULTIMO ANO,NS,40
003,025,CADETE-DEMAIS ANOS,NS,40
004,001,PROFESSOR DE ENSINO SUPERIOR,NS,00
004,002,PROFESSOR DE 1 E 2 GRAUS,NM,40
004,003,PROFESSOR DE ENSINO PRIMARIO E PRE PRIM,NM,00
004,004,PROFESSOR ADJUNTO,NM,00
004,005,PROFESSOR AUXILIAR DE ENSINO PRIMARIO,NM,00
004,006,PROFESSOR DE CULTURA TECNICA,NM,00
004,007,PROFESSOR DE ENSINO INDUSTRIAL BASICO,NM,00
004,008,PROFESSOR DE ENSINO INDUSTRIAL TECNICO,NM,00
004,009,PROFESSOR DE PRATICA EDUCATIVA,NM,00
004,010,PROFESSOR RURALISTA,NM,00
004,040,TECNICO DE NIVEL SUPERIOR - FCBIA,NS,00
005,001,DELEGADO DE POLICIA FEDERAL,NS,40
005,002,PERITO CRIMINAL FEDERAL,NS,00
005,003,CENSOR FEDERAL,NS,40
005,004,ESCRIVAO DE POLICIA FEDERAL,NM,40
005,005,AGENTE DE POLICIA FEDERAL,NM,40
005,006,PAPILOSCOPISTA POLICIAL FEDERAL,NM,00
005,007,AGENTE POLICIA FEDERAL  MC 910027877-7,NM,40
005,008,PAP  POLICIA FEDERAL MC 910027877-7,NM,40
005,009,ESCRIVAO POL FEDERAL MC 910027877-7,NM,40
005,010,DELEGADO DE POLICIA CIVIL,NS,40
005,011,PERITO CRIMINAL CIVIL,NS,40
005,012,MEDICO LEGISTA CIVIL,NS,20
005,013,COMISSARIO DE POLICIA CIVIL,NS,40
005,014,TECNICO EM MEDICINA LEGAL CIVIL,NS,40
005,015,TECNICO EM POLICIA CRIMINAL CIVIL,NS,40
005,016,ESCRIVAO DE POLICIA CIVIL,NM,40
005,017,AGENTE DE POLICIA CIVIL,NM,40
005,018,DATILOSCOPISTA POLICIAL CIVIL,NM,40
005,019,AUXILIAR OPERAC DE PERITO CRIM  CIVIL,NM,40
005,020,GUARDA DE PRESIDIO CIVIL,NM,40
005,021,ESCREVENTE POLICIAL CIVIL,NM,40
005,022,INVESTIGADOR POLICIAL CIVIL,NM,40
005,023,IDENTIFICADOR DATILOSCOPIO CIVIL,NM,40
005,024,AGENTE CARCERARIO CIVIL,NM,40
006,004,FISCAL DE TRIB  DO ACUCAR E DO ALCOOL,NS,40
006,005,FISCAL DE CONTRIBUICOES PREVIDENCIARIAS,NS,40
007,001,ARTIFICE DE EST  DE OBRAS E METALURGIA,NI,40
007,002,ARTIFICE DE MECANICA,NI,40
007,003,ARTIFICE DE ELETRICIDADE E COMUNICACOES,NI,40
007,004,ARTIFICE DE CARPINTARIA E MARCENARIA,NI,40
007,005,ARTIFICE DE MUNICAO E PIROTECNIA,NI,40
007,006,ARTIFICE DE ARTES GRAFICAS,NI,40
007,007,ARTIFICE DE AERONAUTICA,NI,40
007,009,AUXILIAR DE ARTIFICE,NA,40
007,010,ARTIFICE DE CONFEC  DE ROUPAS E UNIFORME,NI,40
007,051,ARTIFICE DE ESTR DE OBRAS E METALURGIA,NA,40
007,052,ARTIFICE DE MECANICA,NA,40
007,053,ARTIFICE DE ELETRIC E COMUNICACOES,NA,40
007,054,ARTIFICE DE CARPINTARIA E MARCENARIA,NA,40
007,055,ARTIFICE DE MUNICAO E PIROTECNIA,NA,40
007,056,ARTIFICE DE ARTES GRAFICAS,NA,40
007,057,ARTIFICE DE AERONAUTICA,NA,40
007,058,ARTIFICE DE CONFEC  DE ROUPAS E UNIFORME,NA,40
007,059,ARTIFICE NA ESPECIALIDADE DE CALDEIRA,NA,40
008,001,AGENTE ADMINISTRATIVO,NI,40
008,002,DATILOGRAFO,NI,40
009,001,MEDICO,NS,20
009,002,MEDICO DE SAUDE PUBLICA,NS,20
009,003,MEDICO DO TRABALHO,NS,20
009,004,ENFERMEIRO,NS,00
009,005,NUTRICIONISTA,NS,00
009,006,TERAPEUTA OCUPACIONAL,NS,00
009,007,PSICOLOGO,NS,00
009,008,FARMACEUTICO,NS,00
009,009,ODONTOLOGO,NS,30
009,010,MEDICO VETERINARIO,NS,20
009,011,ZOOTECNISTA,NS,00
009,012,ENGENHEIRO AGRONOMO,NS,00
009,013,ENGENHEIRO FLORESTAL,NS,00
009,014,ENGENHEIRO AGRIMENSOR,NS,00
009,015,METEOROLOGISTA,NS,00
009,016,ENGENHEIRO,NS,00
009,017,ARQUITETO,NS,40
009,018,ENGENHEIRO DE OPERACOES,NS,00
009,019,GEOGRAFO,NS,00
009,020,GEOLOGO,NS,00
009,021,QUIMICO,NS,00
009,022,ECONOMISTA,NS,00
009,023,ADMINISTRADOR,NS,40
009,024,CONTADOR,NS,40
009,025,ATUARIO,NS,00
009,026,ESTATISTICO,NS,00
009,027,TECNICO EM ASSUNTOS EDUCACIONAIS,NS,00
009,028,TECNICO EM ASSUNTOS CULTURAIS,NS,00
009,029,SOCIOLOGO,NS,00
009,030,ASSISTENTE SOCIAL,NS,00
009,031,TECNICO EM COMUNICACAO SOCIAL,NS,00
009,032,BIBLIOTECARIO,NS,00
009,033,FISCAL DO TRABALHO,NS,00
009,034,AUDITOR,NS,40
009,035,TECNICO DE SEGUROS,NS,40
009,036,TECNICO ENSINO E ORIENTACAO EDUCACIONAL,NS,40
009,037,FISCAL DE ABASTECIMENTO E PRECOS,NS,40
009,038,TRADUTOR E INTERPRETE,NS,40
009,039,TRADUTOR E INTERPRETE,NS,00
009,040,FONOAUDIOLOGO,NS,00
009,041,ENGENHEIRO DE PESCA,NS,40
009,042,BIOMEDICO,NS,40
009,043,FISIOTERAPEUTA,NS,00
009,044,TECNICO EM COBRANCAS E PAG  ESPECIAIS,NS,40
009,045,OFICIAL DE CHANCELARIA,NS,40
009,046,TECNICO EM SUPERVISAO ESCOLAR,NS,40
010,001,AUXILIAR DE ENFERMAGEM,NI,00
010,002,AGENTE DE SAUDE PUBLICA,NI,40
010,003,TECNICO EM RADIOLOGIA,NI,00
010,004,AGENTE DE SERVICOS COMPLEMENTARES,NI,40
010,005,TECNICO DE LABORATORIO,NI,00
010,006,AUXILIAR OPERACIONAL SERVICOS DIVERSOS,NA,40
010,007,AGENTE DE ATIVIDADES  AGROPECUARIAS,NI,40
010,008,AGENTE DE DEFESA FLORESTAL,NI,40
010,009,AGENTE DE INSPECAO DE PESCA,NI,40
010,010,AUXILIAR DE METEOROLOGIA,NI,40
010,011,TECNICO EM CADASTRO,NI,40
010,012,TECNICO EM COLONIZACAO,NI,40
010,013,AGENTE DE SERVICOS DE ENGENHARIA,NI,40
010,014,DESENHISTA,NI,40
010,015,TECNICO EM CARTOGRAFIA,NI,40
010,016,TECNICO EM RECURSOS MINERAIS,NI,40
010,017,TECNICO EM RECURSOS HIDRICOS,NI,40
010,018,TECNOLOGISTA,NI,40
010,019,METROLOGISTA,NI,40
010,020,AGENTE DE INSPECAO DE IND  E COMERCIO,NI,40
010,021,AGENTE DE ABASTECIMENTO,NI,40
010,022,AGENTE DE COMERCIALIZACAO DO CAFE,NI,40
010,023,AGENTE DE ASSUNTOS INDUSTRIA MADEREIRA,NI,40
010,024,AGENTE DE ASSUNTOS INDUSTRIA ACUCAREIRA,NI,40
010,025,AUXILIAR EM ASSUNTOS EDUCACIONAIS,NI,40
010,026,AUXILIAR EM ASSUNTOS CULTURAIS,NI,00
010,027,AGENTE TELECOMUNICACOES E ELETRICIDADE,NI,00
010,028,ASSISTENTE SINDICAL,NI,40
010,029,AGENTE DE HIGIENE E SEG NO TRABALHO,NI,40
010,030,AGENTE DE COLOCACAO,NI,40
010,031,PATRULHEIRO RODOVIARIO FEDERAL,NI,00
010,032,AGENTE DE COMUNICACAO SOCIAL,NI,40
010,033,AGENTE CINEFOTOGRAFIA E MICROFILMAGEM,NI,40
010,034,TRADUTOR EM EXTINCAO,NI,40
010,035,TAQUIGRAFO,NI,40
010,036,IDENTIFICADOR DATILOSCOPICO,NI,40
010,037,AGENTE DE ATIVIDADE MARITIMAS E FLUVIAIS,NI,40
010,038,AGENTE DE TRANSPORTE MARITIMO E FLUVIAL,NI,40
010,039,AGENTE DILIGENCIA DO TRIBUNAL MARITIMO,NI,40
010,040,AGENTE DE DRAGAGEM E BARRAGEM,NA,40
010,041,AGENTE DE SEGURANCA DE TRAFEGO AEREO,NI,40
010,042,TECNICO DE CONTABILIDADE,NI,40
010,043,AGENTE DE MECANIZACAO DE APOIO,NI,40
010,044,TELEFONISTA,NI,30
010,045,AGENTE DE VIGILANCIA,NI,40
010,046,TECNICO DE ESTRADAS,NI,40
010,047,AGENTE INSP SANIT E IND PROD ORIG ANIMAL,NI,40
010,048,AGENTE DE TELECOMUNICACAO E ELETRICIDADE,NI,00
010,049,AGENTE OPER DE TELEC E ELETRICIDADE,NA,00
010,051,AUXILIAR TRANSPORTE MARITIMO E FLUVIAL,NA,40
010,052,AUXILIAR OPER  DE ASSUNTOS CULTURAIS,NA,40
010,053,AUXILIAR OPERACIONAL DE METEOROLOGIA,NA,40
010,054,AGENTE OPERAC DE TELEC E ELETRICIDADE,NA,00
010,055,AUXILIAR OPERAC EM ASSUNTOS EDUCACIONAIS,NA,40
010,056,AUXILIAR OPERAC DA INDUSTRIA ACUCAREIRA,NA,40
010,057,AUXILIAR OPERACIONAL DE AGROPECUARIA,NA,40
010,058,AUXILIAR OPERAC DE COMERCIALIZACAO CAFE,NA,40
010,059,AGENTE AUXILIAR DE SAUDE PUBLICA,NA,40
010,060,AUXILIAR OPERAC DE SERV  DE ENGENHARIA,NA,40
010,061,AUXILIAR OPERAC DA INDUSTRIA MADEIREIRA,NA,40
010,062,AUXILIAR OPERAC DE CINEFOT E MICROFILMAG,NA,40
010,063,AUXILIAR OPERAC DA DEFESA FLORESTAL,NA,40
010,064,AUXILIAR DE LABORATORIO 8 HORAS,NA,40
010,065,LABORATORISTA -JORNADA DE 8 HORAS-,NI,40
010,066,LABORATORISTA -JORNADA DE 6 HORAS-,NI,30
010,067,AUXILIAR DE LABORATORIO JORNADA 6 HORAS,NA,30
010,068,TECNICO DE LABORATORIO -JORNADA 6 HORAS-,NI,30
010,070,AUXILIAR OPERACIONAL SERVICOS DIVERSOS,NI,40
010,080,AUX OPERACIONAL SERV DIVERSOS SAUDE,NA,40
010,081,AUX OPERACIONAL SER DIVERSOS SAUDE,NI,40
011,002,ASSISTENTE JURIDICO,NS,40
011,003,PROCURADOR AUTARQUICO,NS,40
011,004,PROCURADOR DO TRIBUNAL MARITIMO,NS,40
011,005,ADVOGADO DE OFICIO,NS,40
012,001,MOTORISTA OFICIAL,NI,40
012,002,AGENTE DE PORTARIA,NI,00
012,003,AGENTE DE PORTARIA IN 30 74  30 HORAS,NI,00
013,001,TECNICO DEFESA AEREA E CONT TRAF AEREO,NS,40
013,002,TECNICO EM INFORMACOES AERONAUTICAS,NI,40
013,003,CONTROLADOR DE TRAFEGO AEREO,NI,40
013,004,TECNICO EM ELETRONICA E TELECOMUNICACAO,NI,40
013,005,TECNICO EM METEOROLOGIA AERONAUTICA,NI,40
013,006,TEC DE PROG OP DE DEF AEREA CONT TRAFEGO,NI,40
014,001,ANALISTA DE INFORMACOES,NS,40
014,002,ANALISTA DE SEG  NACIONAL E MOBILIZACAO,NS,40
014,003,AUXILIAR DE INFORMACOES,NI,40
015,001,TECNICO DE PLANEJAMENTO,NS,40
016,001,ANALISTA DE SISTEMAS,NS,40
016,002,PROGRAMADOR,NI,40
016,003,OPERADOR DE COMPUTACAO,NI,00
016,004,PERFURADOR DIGITADOR,NI,40
017,001,SANITARISTA,NS,40
017,002,AGENTE DE SAUDE PUBLICA,NI,40
017,059,AGENTE DE SAUDE PUBLICA,NA,40
018,001,TECNICO DE CONTROLE INTERNO,NS,40
018,002,ASSISTENTE DE CONTROLE INTERNO,NI,40
018,003,AUXILIAR DE CONTROLE INTERNO,NA,40
019,001,TECNICO EM ATIVIDADES AEROESPACIAIS,NS,40
019,002,AGENTE DE ATIVIDADES AEROESPACIAIS,NI,40
020,001,INSPETOR DE CAFE,NS,40
020,002,AGENTE DE ATIVIDADES DE CAFE,NI,40
021,001,FISC DERIV DE PETROLEO E O  COMBUSTIVEIS,NS,40
021,002,TECNICO DERIV PETR E OUTROS COMBUSTIVEIS,NI,40
022,001,AGENTE DE ATIVIDADES AGROPECUARIAS,NA,40
022,002,AGENTE DE PORTARIA,NA,40
022,003,AGENTE DE SERV  GERAIS OP  CON  TEC,NA,40
022,004,AGENTE DE SERVICOS GERAIS,NA,40
022,005,AGENTE DE TRANSPORTE MARITIMO E FLUVIAL,NA,40
022,006,AGENTE DE VIGILANCIA,NA,40
022,007,AGENTE ESCOLAR,NA,40
022,008,AJUDANTE DE MANUTENCAO,NA,40
022,009,AJUDANTE DE TRANSP MARITIMO E FLUVIAL,NA,40
022,010,APONTADOR,NA,40
022,011,ARQUIVISTA DE TEIPES,NA,00
022,012,ARTIFICE,NA,40
022,013,ARTIFICE DE ARTES GRAFICAS,NA,40
022,014,ARTIFICE DE CARPINTARIA E MARCENARIA,NA,40
022,015,ARTIFICE DE MECANICA,NA,40
022,016,ARTIFICE DE ELETRICIDADE E COMUNICACAO,NA,40
022,017,ARTIFICE ESPECIALIZADO,NA,40
022,018,ARTIFICE  ESTRUT DE OBRAS E METALURGIA,NA,40
022,019,ASCENSORISTA,NA,00
022,020,ASSISTENTE DE ESTUDIO,NA,00
022,021,ATENDENTE,NA,40
022,022,AUXILIAR ADMINISTRATIVO,NA,40
022,023,AUXILIAR DE AMBULATORIO,NA,40
022,024,AUXILIAR DE ARTES GRAFICAS,NA,40
022,025,AUXILIAR DE ARTIFICE,NA,40
022,026,AUXILIAR DE CAMPO,NA,40
022,027,AUXILIAR DE CLASSIFICACAO DE CACAU,NA,40
022,028,AUXILIAR DE COMUNICACAO,NA,40
022,029,AUXILIAR DE COPA E COZINHA,NA,40
022,030,AUXILIAR DE ENFERMAGEM,NA,00
022,031,AUXILIAR DE ESCRITORIO,NA,40
022,032,AUXILIAR DE HIGIENE DENTAL,NA,40
022,033,AUXILIAR DE ILUMINADOR,NA,00
022,034,AUXILIAR DE LABORATORIO,NA,00
022,035,AUXILIAR DE TOPOGRAFIA,NA,40
022,036,AUXILIAR DE LIMPEZA,NA,40
022,037,AUXILIAR DE MANUTENCAO,NA,00
022,038,AUXILIAR DE METEOROLOGIA,NA,40
022,039,AUXILIAR DE PORTARIA,NA,40
022,040,AUXILIAR DE SANEAMENTO,NA,40
022,041,AUXILIAR DE SERVICOS DE PESQUISA,NA,40
022,042,AUXILIAR DE SERVICOS GERAIS,NA,40
022,043,AUXILIAR DE SERVICOS GRAFICOS,NA,40
022,044,AUXILIAR DE VIDEO TAPE,NA,40
022,045,AUXILIAR OPERACIONAL  SERVICOS DIVERSOS,NA,40
022,046,AUXILIAR TECNICO,NA,40
022,047,AUXILIAR TECNICO DE PESQUISA,NA,40
022,048,CABELEREIRO,NA,40
022,049,CAMAREIRO,NA,40
022,050,CANOEIRO,NA,40
022,051,CARPINTEIRO,NA,40
022,052,CORTINEIRO-ESTOFADOR,NA,40
022,053,CARPINTEIRO-CENARIO,NA,40
022,054,COMPRADOR,NA,40
022,055,CONTINUO,NA,40
022,056,CONTRA  MESTRE DE OBRAS,NA,40
022,057,CONTRA-MESTRE,NA,40
022,058,COPEIRO,NA,40
022,059,COSTUREIRO,NA,40
022,060,COZINHEIRO,NA,40
022,061,DATILOGRAFO,NA,40
022,062,DESENHISTA,NA,40
022,063,DIGITADOR,NA,00
022,064,ECONOMO,NA,40
022,065,ELETRICISTA,NA,00
022,066,ENUMERADOR,NA,40
022,067,ESCRITURARIO,NA,40
022,068,FISCAL DE OBRAS,NA,40
022,069,FOTOGRAFO,NA,00
022,070,GOVERNANTA,NA,40
022,071,GRAFICO,NA,40
022,072,GRAVADOR DE CHAPAS,NA,40
022,073,GUARDA DE VIGILANCIA,NA,40
022,074,GUARDA-ROUPEIRO,NA,40
022,075,IMPRESSOR,NA,40
022,076,IMPRESSOR DE OFF-SET,NA,40
022,077,INSPETOR DE SANEAMENTO,NA,40
022,078,INSPETOR DE SEGURANCA,NA,40
022,079,JARDINEIRO,NA,40
022,080,LABORATORISTA,NA,00
022,081,LANTERNEIRO,NA,40
022,082,MAQUILADOR,NA,40
022,083,MAQUINISTA,NA,40
022,084,MARCENEIRO,NA,40
022,085,MECANICO,NA,40
022,086,MECANICO DE AUTOS,NA,40
022,087,MECANICO MAQUINA DE ESCRITORIO,NA,40
022,088,MENSAGEIRO,NA,40
022,089,MESTRE,NA,40
022,090,MOTOCICLISTA,NA,40
022,091,MOTORISTA,NA,40
022,092,MOTORISTA OFICIAL,NA,40
022,093,OFICIAL DE CONSTRUCAO CIVIL,NA,40
022,094,OFICIAL DE LAVANDERIA,NA,40
022,095,OFICIAL DE MANUTENCAO,NA,40
022,096,OPERADOR DE AUDIO VISUAL,NA,40
022,097,OPERADOR DE CABO,NA,00
022,098,OPERADOR DE COMPUTADOR,NA,00
022,099,OPERADOR DE MAQUINA REPRODUTORA,NA,40
023,001,ARQUIVISTA,NS,40
023,002,TECNICO DE ARQUIVO,NI,40
024,001,OPERADOR DE MICROFONE,NA,40
024,002,OPERADOR DE OFF-SET,NA,40
024,003,OPERADOR DE RADIOFONIA,NA,40
024,004,OPERADOR DE REPROGRAFIA,NA,40
024,005,OPERADOR DE TELEX,NA,00
024,006,OPERARIO DE CAMPO,NA,40
024,007,ORIENTADOR EM SAUDE,NA,40
024,008,PAST-UP,NA,40
024,009,PINTOR,NA,40
024,010,PINTOR A PISTOLA,NA,40
024,011,PORTEIRO,NA,40
024,012,PRATICO AGRICOLA,NA,40
024,013,PROFESSOR,NA,40
024,014,RECEPCIONISTA,NA,40
024,015,RECEPCIONISTA-TELEFONISTA,NA,40
024,016,SERVENTE,NA,40
024,017,TECNICO LABORATORIO,NA,00
024,018,TECNICO MANUTENCAO,NA,00
024,019,TELEFONISTA,NA,00
024,020,TRATADOR DE ANIMAIS,NA,40
024,021,TRATORISTA,NA,40
024,022,VIGIA,NA,40
024,023,VIGILANTE,NA,40
024,024,VISITADOR SANITARIO,NA,40
024,025,ZELADOR,NA,40
024,026,AUXILIAR DE ELETRICISTA,NA,40
024,027,ESPECIALISTA NIVEL APOIO,NA,00
024,028,AUXILIAR CINEGRAFISTA,NA,00
024,029,ELETRICISTA GERAL,NA,40
024,030,AUXILIAR DE BIOLOGIA,NA,40
024,031,AUXILIAR DE PRODUCAO,NA,40
024,032,FITOTECARIO,NA,40
024,033,LAVADEIRA,NA,40
024,034,OPERADOR DE CINEFOTO E MICROFILMAGEM,NA,40
024,035,OPERADOR MICROGRAFICO,NA,40
024,036,AUXILIAR TECNICO DE CONTROLE,NA,40
024,037,AUXILIAR TECNICO DE PRODUCAO,NA,40
024,038,AGENTE AUXILIAR DE SAUDE PUBLICA,NA,40
024,039,SERVICOS AUXILIARES A,NA,40
024,040,SERVICOS AUXILIARES B,NA,40
024,041,SERVICOS AUXILIARES C,NA,40
024,042,OPERADOR DE TELECOMUNICACOES,NA,40
024,043,TABELISTA DE NIVEL AUXILIAR,NA,00
024,044,ARTIFICE DE ELETRICIDADE,NA,40
024,045,DESPENSEIRO,NA,40
024,046,AUXILIAR OPERACIONAL,NA,40
024,047,BOMBEIRO HIDRAULICO,NA,40
025,001,AUXILIAR OPERACIONAL D,NI,40
025,002,AUXILIAR OPERACIONAL E,NI,40
026,001,ADERECISTA,NI,40
026,002,AGENTE ADMINISTRATIVO,NI,40
026,003,AGENTE ASSUNTOS INDUSTRIA MADEIREIRA,NI,40
026,004,AGENTE DE ANALISTA PUBLIC OFICIAIS,NI,40
026,005,AGENTE DE ANALISTA SIST SOCIO-ECONOMICO,NI,40
026,006,AGENTE DE ANALISTA GRAF FIS SUP,NI,40
026,007,AGENTE DE ATIVIDADES AGROPECUARIAS,NI,40
026,008,AGENTE DE CINEFOTOGRAFIA E MICROFILMAGEM,NI,40
026,009,AGENTE DE MECANIZACAO DE APOIO,NI,40
026,010,AGENTE DE SERVICOS DE ENGENHARIA,NI,40
026,011,AGENTE DE TRANSPORTE MARITIMO E FLUVIAL,NI,40
026,012,AGENTE DE ANALISTA DOCUMENTAL,NI,40
026,013,AGENTE  TELECOMUNICACOES E ELETRICIDADE,NI,40
026,014,ALMOXARIFE,NI,40
026,015,ALMOXARIFE TECNICO,NI,00
026,016,ANALISTA DE SISTEMAS,NI,40
026,017,ARTEFINALISTA,NI,40
026,018,ARTIFICE,NI,40
026,019,ARTIFICE DE ARTES GRAFICAS,NI,40
026,020,ARTIFICE DE CARPINTARIA E MARCENARIA,NI,40
026,021,ARTIFICE DE MECANICA,NI,40
026,022,ARTIFICE DE ELETRICIDADE E COMUNICACAO,NI,40
026,023,ARTIFICE ESTRUTURA DE OBRAS E METALURGIA,NI,40
026,024,ASCENSORISTA,NI,00
026,025,ASSISTENTE ADMINISTRATIVO,NI,40
026,026,ASSISTENTE DE ADMINISTRACAO,NI,40
026,027,ASSISTENTE DE ADMINISTRACAO A,NI,40
026,028,ASSISTENTE DE ADMINISTRACAO B,NI,40
026,029,ASSISTENTE DE COMUNICACAO,NI,40
026,030,ASSISTENTE DE CONTABILIDADE E FINANCAS A,NI,40
026,031,ASSISTENTE DE CONTABILIDADE E FINANCAS B,NI,40
026,032,ASSISTENTE DE EDUCACAO,NI,40
026,033,ASSISTENTE DE MANUTENCAO,NI,40
026,034,ASSISTENTE DE PRODUCAO,NI,00
026,035,ASSISTENTE TECNICO ADMINISTRATIVO,NI,40
026,036,ATOR,NI,00
026,037,AUDITOR AUXILIAR,NI,40
026,038,AUXILIAR ADMINISTRATIVO,NI,40
026,039,AUXILIAR DE ADMINISTRACAO,NI,40
026,040,AUXILIAR DE BIOLOGIA,NI,40
026,041,AUXILIAR DE CINEGRAFISTA,NI,00
026,042,AUXILIAR DE COMUNICACAO,NI,40
026,043,AUXILIAR DE CONTABILIDADE,NI,40
026,044,AUXILIAR DE COZINHA,NI,40
026,045,AUXILIAR DE ENFERMAGEM,NI,00
026,046,AUXILIAR DE PROCESSAMENTO DE DADOS,NI,40
026,047,AUXILIAR DE PRODUCAO,NI,40
026,048,AUXILIAR DE SERVICO DE APOIO,NI,40
026,049,AUXILIAR DE SERVICOS,NI,40
026,050,AUXILIAR DE SERVICOS DIVERSOS,NI,40
026,051,AUXILIAR RURAL,NI,40
026,052,AUXILIAR TECNICO,NI,40
026,053,AUXILIAR TECNICO DA PRODUCAO A,NI,40
026,054,AUXILIAR TECNICO DA PRODUCAO B,NI,40
026,055,AUXILIAR TECNICO DE CONTROLE,NI,40
026,056,AUXILIAR TECNICO DE MANUTENCAO,NI,00
026,057,BOMBEIRO HIDRAULICO,NI,40
026,058,CANTOR DE CORAL,NI,00
026,059,CARPINTEIRO,NI,40
026,060,CENOTECNICO,NI,40
026,061,CHEFE DE SECAO,NI,40
026,062,CINEGRAFISTA,NI,00
026,063,CLASSIFICADOR CACAU,NI,40
026,064,COMENTARISTA,NI,00
026,065,COMPOSITOR,NI,40
026,066,COMPRADOR,NI,40
026,067,CONTINUISTA,NI,40
026,068,CONTINUO,NI,40
026,069,CONTRA-REGRA,NI,00
026,070,CONTRAMESTRE FLUVIAL,NI,40
026,071,COORDENADOR,NI,40
026,072,COORDENADOR DE APOIO A PRODUCAO,NI,00
026,073,COORDENADOR DE AREA,NI,40
026,074,COORDENADOR DE CONVENIO,NI,40
026,075,COORDENADOR DE PRODUCAO,NI,00
026,076,COORDENADOR DE PROGRAMACAO,NI,00
026,077,COPEIRO,NI,40
026,078,COZINHEIRO,NI,40
026,079,COZINHEIRO FLUVIAL,NI,40
026,080,DATILOGRAFO,NI,40
026,081,DESENHISTA,NI,00
026,082,DESENHISTA  PRODUCAO,NI,00
026,083,DESENHISTA ILUSTRADOR,NI,40
026,084,DESENHISTA PROJETISTA,NI,40
026,085,DESENHISTA TECNICO ESPECIALIZADO,NI,40
026,086,DIAGRAMADOR,NI,40
026,087,DIGITADOR,NI,00
026,088,DISCOTECARIO,NI,00
026,089,EDITOR DE VIDEO-TAPE,NI,00
026,090,EDITOR DE VIDEO-TAPE  PRODUCAO,NI,00
