232725;OLEO LUBRIFICANTE AUTOMOTIVO, TIPO SAE 80, USO MOTOR DIESEL 4 TEMPOS.;0;;
235452;OLEO LUBRIFICANTE, ORIGEM MINERAL, VISCOSIDADE SAE 140, USO EM DIFERENCIAL.;0;;
238344;OLEO LUBRIFICANTE AUTOMOTIVO, COMPOSTO DE MINERAL DERIVADO DE PETROLEO, TIPO SAE 40, USADO PARA MOTOR DIESEL.;0;;
239185;OLEO LUBRIFICANTE,  COMPOSICAO  MINERAL, TIPO SAE 10W, USO SISTEMA HIDRULICO.;0;;
241555;ALCOOL ETILICO HIDRATADO, COMBUSTIVEL DE VEICULOS, LIMPIDO E ISENTO DE IMPUREZAS E CORANTES, INCOLOR A AMARELADO, TEOR ALCOOLICO DE 92,6 A 93,8ø INPM, POTENCIAL HIDROGENIONICO PH DE 6,0 A 8,0, TEOR DE;0;;
247143;OLEO LUBRIFICANTE AUTOMOTIVO, COMPOSICAO BASICA, TIPO ATF, USO DIRECAO HIDRAULICA (OLEO VERMELHO), TAMBOR 200 LITROS.;0;;
215462;QUEROSENE, VISCOSIDADE MAXIMA 2,70 CST A 20øC, PONTO DE FULGOR 40øC, TEOR MAXCIMO DE ENXOFRE 0,30% DE PESO, EMBALAGEM COM. 1 L;0;;
231173;OLEO LUBRIFICANTE, EM AEROSOL, ANTICORROSIVO, LATA DE 300ML;0;;
234775;OLEO  MINERAL LUBRIFICANTE, VISCOSIDADE ISO VG 10, PARA MAQUINA COSTURA, FRASCO COM 100ML.;0;;
235008;LENHA CORTADA, MADEIRAS DIVERSAS, COMBUSTIVEL SOLIDO;0;;
238503;OLEO LUBRIFICANTE, LIQUIDO, USO BOMBA DE VACUO, REF. 0095.3001.393.01, ORDENHADEIRA MECANICA;0;;
241109;FRASCO DE VIDRO, BOROSSILICATO,TIPO ERLENMEYER, BOCA ESTREITA, GRADUADO COM TAMPA ROSCA DE POLIPROPILENO, TRANSPARENTE, FORMA AFUNILADA, CAPACIDADE 250 ML;0;;
242888;OLEO LUBRIFICANTE, LIQUIDO, ORIGEM MINERAL, MD-400;0;;
242895;OLEO COMBUSTIVEL, TIPO A1, VISCOSIDADE MINIMA 600 SSF A 620øC, PONTO DE FULGOR 66øC, PONTO FLUIDEZ MAXIMA 27øC, TEOR ENXOFRE MAXIMO 2,5%, TEOR AGUA E SEDIMENTOS MAXIMOS 2%, TEOR VANADIO MAXIMO 200MG/K;0;;
252440;OLEO LUBRIFICANTE, LIQUIDO, ANTICORROSIVO, ORIGEM MINERAL, VISCOSIDADE ISO 68, USO COMPRESSORES E BOMBAS HIDRAULICAS, LUBRIFICANTE CAPELA.;0;;
137340;DIOXIDO DE CARBONO COM PUREZA MINIMA DE 99,997%, COM TUBO PESCADOR, USO LABORATORIO.;0;;
215988;GAS HIDROGENIO, INCOLOR, INODORO E INFLAMAVEL, DENSIDADE 76 KG M-3, PONTO DE FUSAO 14 K, DE EBULICAO 20 K, CILINDRO DE 12,10 KG.;0;;
215990;GAS HELIO , GAS INCOLOR, INODORO, NAO REATIVO E INERTE , DENS. 125 KG M-3 , PTO. FUSAO 1 K , PTO. EBULICAO 4 K , APLIC. SOLDADURA - CILINDRO 2,40 KG;0;;
216017;AR SINTETICO, GAS SINTETICO, INCOLOR E INODORO, DENSIDADE 1 A 21øC, TEMPERATURA -140,60øC, PUREZA MINIMA 99,997%;0;;
231369;GAS REFRIGERACAO, DICLOROTRIFLUORETANO, R 11, CILINDRO COM 13,61 KG.;0;;
231370;GAS REFRIGERACAO, DICLOROTRIFLUORETANO, R 12, CILINDRO COM 30 KG.;0;;
231371;GAS REFRIGERACAO, DICLOROTRIFLUORETANO, R 22, CILINDRO COM 30 KG.;0;;
232267;GAS REFRIGERANTE, R-22, PARA SISTEMA DE AR CONDICIONADO CENTRAL.;0;;
232831;GAS HELIO, INCOLOR, INODORO, NAO REATIVO E INERTE, DENSIDADE 125KG M-3, PONTO FUSAO 1K, PONTO EBULICAO 4K, USO LABORATORIO.;0;;
234085;GAS LIQUEFEITO DE PETROLEO,(EM BOTIJAO DE13 KG).;0;C;S
235895;GAS NITROGENIO, INCOLOR E INODORO, PONTO DE EBULICAO A -195,8øC, PUREZA MINIMA DE 99,999%.;0;;
235975;GAS USO MEDICINAL, NITROGENIO GASOSO, INCOLOR, INODORO, 1.161 KG/M3, -195,80øC, PUREZA MINIMA 99,5%;0;;
236217;GAS ARGONIO, INCOLOR E INODORO, DENSIDADE A 40 KELVIN 1656 KG M-3, PONTO DE EBULICAO 458,90 K, PUREZA MINIMA 99,998%.;0;;
236335;DIOXIDO DE CARBONO COM PUREZA MINIMA DE 99,997%, COM TUBO PESCADOR, USO LABORATORIO.;0;;
238666;OXIGENIO, TIPO ANALITICO, GAS INCOLOR, GRAU PUREZA 99,99%, USO LABORATORIAL;0;;
241376;OXIDO NITROSO, ASPECTO FISICO GAS LIQUEFEITO, INCOLOR, PESO MOLECULAR 4,0128 MOL, PONTO DE EBULICAO -88,5øC, PUREZA MINIMA 99.0%;0;;
241377;OXIDO NITROSO, ASPECTO FISICO GAS LIQUEFEITO, INCOLOR, PESO MOLECULAR 4,0128 MOL, PONTO DE EBULICAO -88,5øC, PUREZA MINIMA 99.5%;0;;
241415;GAS HELIO, INCOLOR, INODORO, NAO REATIVO E INERTE, PONTO DE EBULICAO -268,9øC, PESO MOLECULAR 4,00 MOL, PUREZA MINIMA 99,995%;0;;
241416;GAS HELIO, INCOLOR, INODORO, NAO REATIVO E INERTE, PONTO DE EBULICAO -268,9øC, PESO MOLECULAR 4,00 MOL, PUREZA MINIMA 99,999%;0;;
241452;ETILENO, GAS INCOLOR, INODORO E INFLAMAVEL, PESO MOLECULAR 28,05 MOL, PONTO DE EBULICAO -103,80øC, PUREZA MINIMA 99,50%.;0;;
241453;HELIO LIQUIDO, LIQUIDO INCOLOR, INODORO, PESO MOLECULAR 4,00 MOL, PONTO EBULICAO -268,9øC,  PUREZA MINIMA 99,00%.;0;;
241459;DIOXIDO DE CARBONO, GAS INCOLOR E INODORO, PESO MOLECULAR 44,01 MOL, PONTO DE EBULICAO -78,5øC, PUREZA MINIMA 99,99%.;0;;
241460;DIOXIDO DE CARBONO, GAS INCOLOR E INODORO, PESO MOLECULAR 44,01 MOL, PONTO DE EBULICAO -78,5øC, PUREZA MINIMA 99,80%.;0;;
241462;GAS HIDROGENIO, GAS INCOLOR, INODORO E INFLAMAVEL, PESO MOLECULAR 2,016, PONTO EBULICAO -252,8øC, PONTO MAXIMO DE CONGELAMENTO -259,2øC, PUREZA MINIMA 99,00%.;0;;
241463;GAS HIDROGENIO, GAS INCOLOR, INODORO E INFLAMAVEL, PESO MOLECULAR 2,016, PONTO EBULICAO -252,8øC, PONTO MAXIMO DE CONGELAMENTO -259,2øC, PUREZA MINIMA 99,995%.;0;;
241464;GAS HIDROGENIO, GAS INCOLOR, INODORO E INFLAMAVEL, PESO MOLECULAR 2,016, PONTO EBULICAO -252,8øC, PONTO MAXIMO DE CONGELAMENTO -259,2øC, PUREZA MINIMA 99,999%.;0;;
241467;DIOXIDO DE CARBONO, GAS INCOLOR E INODORO, PESO MOLECULAR 44,01 MOL, PONTO DE EBULICAO -78,5øC, PUREZA MINIMA 99,995%.;0;;
241500;GAS ACETILENO ABSORCAO ATOMICA, GAS INCOLOR, INODODRO E INFLAMAVEL, PESO MOLECULAR 26,04 MOL, PONTO EBULICAO -75øC, PONTO MAXIMO CONGELAMENTO -82,20øC, PUREZA MINIMA 99,50%.;0;;
241501;GAS ACETILENO COMUM, GAS INCOLOR, INODODRO E INFLAMAVEL, PESO MOLECULAR 26,04 MOL, PONTO EBULICAO -75øC, PONTO MAXIMO CONGELAMENTO -82,20øC, PUREZA MINIMA 99,00%.;0;;
241508;OXIGENIO, GAS INCOLOR, PESO MOLECULAR 31,9988 MOL, PONTO EBULICAO -182,96øC, PONTO MAXIMO CONGELAMENTO -218,78øC, PUREZA MINIMA 99,80%.;0;;
241509;GAS ARGONIO, INCOLOR E INODORO, PESO MOLECULAR 39,95 MOL, PONTO EBULICAO -185,9øC, PONTO MAXIMO CONGELAMENTO -189,2øC, PUREZA MINIMA 99,999%.;0;;
241510;GAS ARGONIO, INCOLOR E INODORO, PESO MOLECULAR 39,95 MOL, PONTO EBULICAO -185,9øC, PONTO MAXIMO CONGELAMENTO -189,2øC, PUREZA MINIMA 99,998%.;0;;
241511;AR SINTETICO, GAS SINTETICO, INCOLOR E INODORO, PESO MOLECULAR 28,975, PONTO DE EBULICAO -194,3øC, PONTO MAXIMO DE CONGELAMENTO -216øC, PUREZA MINIMA 99,997%.;0;;
241512;GAS NITROGENIO, INCOLOR E INODORO, PONTO EBULICAO -195,80øC, PONTO MAXIMO CONGELAMENTO -209,90øC, PESO MOLECULAR 28,01 MOL, PUREZA MINIMA 99,99%.;0;;
241513;GAS NITROGENIO, INCOLOR E INODORO, PONTO EBULICAO -195,80øC, PONTO MAXIMO CONGELAMENTO -209,90øC, PESO MOLECULAR 28,01 MOL, PUREZA MINIMA 99,996%.;0;;
257717;GAS NITROGENIO, INCOLOR E INODORO, DENSIDADE 1.161 KG M-3, PONTO EBULICAO -195,80øC, PUREZA MINIMA 99,999%.;0;;
257859;NITROGENIO LIQUIDO, GAS LIQUEFEITO REFRIGERADO, INODORO E INCOLOR, PUREZA MINIMA 99%, PESO MOLECULAR 28,01 MOL, DENSIDADE 0967 A 21,1øC.;0;;
258432;OXIGENIO, GAS INCOLOR, PESO MOLECULAR 31,9988 MOL, PONTO EBULICAO -182,96øC, PONTO MAXIMO CONGELAMENTO -218,78øC, PUREZA MINIMA 98%.;0;;
263546;SOLUCAO CALIBRACAO GAS DE CALIBRACAO CO2, O2, PRODUTO REF. 757787, PARA APARELHO DE GASTO ENERGETICO DO CORPO HUMANO, GARRAFA COM APROX. 40 CALIBRACOES;0;;
218098;RACAO ANIMAL, TIPO RACAO CAO, INGREDIENTES VITAMINAS, SACO DE 25 KG.;0;;
218291;FARELO DE TRIGO,PROTEINA BRUTA, MINIMO 14 PER;0;;
219597;BICARBONATO DE SODIO, APRESENTACAO PO, ELETROLITO/ALCALINIZANTE;0;;
222793;ENXOFRE, ASPECTO FISICO,  PO FINO AMARELO, TEOR MAXIMO DE CINZAS 250 PPM, PUREZA MINIMA 99,50%.;0;;
225328;RACAO CAO ADULTO, COMPONENTES, PROTEINA BRUTA, EXTRATO ETEREO, DOSAGEM MAXIMA DE UMIDADE 12%, MATERIA MINERAL 9%, CALCIO 16% E PROTEINA BRUTA 16%,  DOSAGEM MINIMA EXTRATO ETEREO 6%, FOSFORO 1%, MATERI;0;;
225338;RACAO PARA COELHOS, DOSAGEM MAXIMA CALCIO 3%, PROTEINA BRUTA 12%,, DOSAGEM MINIMA  EXTRATO ETEREO 2,50%, FOSFORO 0,35 %, MATERIA FIBROSA 16 %, MINERAL 12%, UMIDADE 13%.;0;;
228091;RACAO PELETIZADA PARA CAMUNDONGO, DOSAGEM MAXIMA DE CALCIO 1,50%, DE EXTRATO ETEREO 4%, FOSFORO 0,80%, MATERIA FIBROSA 8%, MATERIA MINERAL 10%, PROTEINA 23%, UMIDADE 13%, SACO DE 20 KG.;0;;
230516;SAL MINERAL, INGREDIENTES PROTEINA BRUTA, IODO, COBALTO, MANGANES, SODIO, PARA  VACA EM LACTACAO, DOSAGEM COMPONENTES PROTEINA BRUTA, MINIMO 35%, IODO 70MG/KG;0;;
232080;FARELO DE SOJA;0;;
232093;RACAO CONCENTRADA SUINO, PELETIZADA,  INGREDIENTES PROTEINA BRUTA, EXTRATO ETEREO,  PB MINIMA 18%, MATERIA  MINERAL MAXIMA 14%..;0;;
232096;RACAO PARA BOVINO, PELETIZADA,  BEZERRO FASE INICIAL, FENO E PROTEINA BRUTA MINIMO 18%.;0;;
232102;RACAO PARA PEIXE, PROTEINA BRUTA-MIN.32%, FASE INICIAL DESENVOLVIMENTO, EXTRUSADA.;0;;
232103;RACAO PARA PEIXE, PROTEINA BRUTA-MIN.28%, FASE CRESCIMENTO/TERMINACAO, EXTRUSADA.;0;;
232420;UREIA, CRISTAL, COR BRANCA, SOLUBILIDADE AGUA, COM 45% DE NITROGENIO, P/RACAO ANIMAL.;0;;
232425;FARELO, GLUTEM DE MILHO, COM 60% DE PROTEINA BRUTA, USO RACAO ANIMAL.;0;;
233012;SUPLEMENTO ALIMENTAR ANIMAL,  VITAMINAS, A, B1, D3, E, E, K3, AVES EM FASE DE POSTURA;0;;
233013;SUPLEMENTO ALIMENTAR ANIMAL,  MINERAL, INGREDIENTES, COBALTO, COBRE, FERRO IODO, MNGANES, SELENIO;0;;
233026;SUPLEMENTO ALIMENTAR ANIMAL,  VITAMINAS, A, B1, B2, B6, B12, D3,  E, K3, ACIDO, FRANGO DE CORTE;0;;
233061;SUPLEMENTO ALIMENTAR ANIMAL, TIPO CALCARIO CALCITICO, INGREDIENTES CALCIO, FLUOR, MAGNESIO, MATERIA MINERAL, APLICACAO EM RACAO  PARA AVES.;0;;
233634;SUPLEMENTO ALIMENTAR ANIMAL, TIPO VITAMINICO MINERAL E AMINOACIDOS, INGREDIENTES CALCARIO CALCITICO, FOSFATO BICALCIO, CLORETO DE SODIO , USO FRANGO DE CORTE.;0;;
233733;SUPLEMENTO ALIMENTAR ANIMAL, TIPO VITAMINICO MINERAL E AMINOACIDOS, INGREDIENTES CALCARIO CALCITICO, FOSFATO BICALCIO, CLORETO DE SODIO , USO GALINHA POEDEIRA.;0;;
233936;FARELO,  SEMENTE  DE ALGODAO, 38 A 40% DE PROTEINA BRUTA, 88% DE MATERIA SECA.;0;;
233937;FARELO, SEMENTE DE ALGODAO, 28 A 30% DE PROTEINA BRUTA, 88% DE MATERIA SECA.;0;;
234358;MANDIOCA INTEGRAL - RASPA, MOIDA, SECA, UMIDADE MAXIMA 13%, APLICACAO: ALIMENTO PARA ANIMAIS.;0;;
234390;AMPROLBASE, COMPOSTO DE AMPROLIO E ECTOPABATO, PO, COR BRANCA, PARA RACAO ANIMAL.;0;;
234393;COCCIDIOSTATICO A BASE DE SALOMICINA SODICA 12%, PO, COR BRANCA, PARA RACAO ANIMAL, SACO DE 25KG.;0;;
234761;SULFATO DE COBRE II PENTAHIDRATADO, EM PO, COR AZULADO, PUREZA MINIMA DE 99%, PESO MOLECULAR 249,70 MOL.;0;;
236491;FARINHA PARA RACAO ANIMAL, CARNE E OSSO, EM PO, COR CINZA, PROTEINA BRUTA A 45%, CALCIO 10%, FOSFORO 5,80%, GORDURA 11%.;0;;
238241;SUPLEMENTO ALIMENTAR ANIMAL, TIPO CLORETO DE COLINA E MATERIAL INERTE, ASPECTO FISICO PO, CINZA, HIGROSCOPICO,  APLICACAO EM RACAO ANIMAL.;0;;
238692;SUPLEMENTO ALIMENTAR ANIMAL, TIPO VITAMINICO, INGREDIENTES ACIDO FOLICO, ANTIBIOTICO, BHT, BIOTINA, CLORETO, PARA SUINOS EM FASE DE REPRODUCAO.;0;;
238693;SUPLEMENTO ALIMENTAR ANIMAL, TIPO VITAMINICO, INGREDIENTES ACIDO FOLICO, ANTIBIOTICO, BHT, BIOTINA, CLORETO,  PARA SUINOS EM FASE INICIAL;0;;
241037;FENO DE ALFAFA, COM MINIMO DE 18% DE PROTEINA BRUTA E 14% DE UMIDADE.;0;;
241543;MILHO, TIPO GRAO, UMIDADE MAXIMA DE 13,00%, E SEM PRESENCA DE INSETOS.;0;;
241662;CLORETO DE AMONIO, ASPECTO FISICO PO CRISTALINO BRANCO, PESO MOLECULAR 23,49 MOL, PUREZA MINIMA 99,5%.;0;;
242743;L-LISINA MONOHIDRATO, ASPECTO FISICO, SOLIDO, COR BRANCO AMARELADO, PESO MOLECULAR 182,6 MOL, PUREZA MINIMA 99,00%.;0;;
242744;DL METIONINA, COMPOSICAO BASICA C5H11NO2S, ASPECTO FISICO SOLIDO BRANCO AMARELADO, PSO MOLECULAR 149,21 MOL, PUREZA MINIMA  99,00%.;0;;
243153;RACAO CAMUNDONGO, PELETIZADA,  COMPONENTES FARELO DE MILHO/TRIGO/SOJA/CLORETO DE SODIO, COMPONENTES VITAMINICOS A 12000UI, B3 1800UI, E 30MG, K3 3MG, B1 5MG, B2 6MG, B6 7MG, B12 20MCG., SACO DE 20 KG.;0;;
243602;RACAO COELHO, COMPONENTES UMIDADE/PROT.BRUTA/EXTRATO ETEREO/MATERIA FIBROSA, CALCIO 1,50%, EXTRATO 1,50%, FOSFORO 0,5%, MATERIA FIBROSA 16%, MINERAL 10%, PROTEINA BRUTA 17%, UMIDADE 13%, PELETIZADA.;0;;
244580;OLEO VEGETAL DE SOJA, TIPO CRU, COR AMARELADO.;0;;
244839;FOSFATO BICALCICO, COMPOSICAO BASICA PCA (18.22), PO BRANCO, USO ALIMENTO ANIMAL.;0;;
244840;SULFATO DE MANGANES, COMPOSICAO BASICA MNSO4.5H2O, PO CINZA, DOSAGEM 22,70%,  USO ALIMENTO ANIMAL.;0;;
244841;OXIDO DE ZINCO, COMPOSICAO BASICA ZNO, PO CINZA, DOSAGEM 77,80%, USO ALIMENTO ANIMAL.;0;;
244961;IODATO DE POTASSIO, COMPOSICAO BASICA KIO3, EM PO BRANCO, PESO MOLECULAR 241,00 MOL, DOSAGEM 59,30%.;0;;
246210;SUPLEMENTO ALIMENTAR ANIMAL, VITAMINICO, SAIS MINERAIS, PO, 40% PRODUTOS LACTEOS, PARA SUINOS EM FASE INICIAL;0;;
246327;SUPLEMENTO ALIMENTAR ANIMAL, VITAMINICO, SAIS MINERAIS, PO, 25% PRODUTOS LACTEOS, PARA SUINOS EM FASE INICIAL;0;;
248219;FENO DE COAST-CROSS, COM MINIMO DE 12% DE PROTEINA BRUTA  E 87 A 90% DE MATERIA SECA.;0;;
248243;OXIDO DE MAGNESIO, COMPOSICAO QUIMICA MGO, EM PO, PESO MOLECULAR 40,30 MOL, DOSAGEM 55%.;0;;
250220;SULFATO DE COBALTO, PO, COR ROSA, COMPOSICAO COSO47H2O, PESO MOLECULAR 281,10.;0;;
250288;SORGO, EM GRAO, IMPUREZA MAXIMA 1%, COM UMIDADE MAXIMA DE 13% E SEM PRESENCA DE INSETOS, PARA ALIMENTACAO ANIMAL.;0;;
253735;FARELO, GLUTEN DE MILHO, 21 A 23%  DE PROTEINA BRUTA, USO RACAO ANIMAL.;0;;
258478;SELENITO SODIO, TEOR MINIMO DE SELENIO 45%, PO, COR BRANCA, PUREZA MINIMA 98%, PESO MOLECULAR 172,94 MOL;0;;
260849;RACAO ANIMAL PELETIZADA, INGREDIENTES POLPA, BAGACO E EXTRATO DE FRUTAS, UMIDADE MAXIMA 12%, PROTEINA BRUTA MINIMA 5,5%, SACO 40 KG;0;;
264414;CASEINA COMPOSICAO GORDURA 1.5 - 2.5% EM PESO, ASPECTO FISICO SOLIDO, BRANCO, PUREZA MINIMA 84 - 88%, PARA DIETA DE RATOS, SACO COM 25 KG;0;;
264497;RACAO PARA PEIXE, COM CAMARAO FRESCO, FARINHA DE PEIXE, PROTEINA HIDROLISADA, UMIDADE MAXIMA 8% E PROTEINA BRUTA 45%, COMBATE DOENCAS BACTERIANAS, PACOTE COM 10 GRAMAS;0;;
51;GELEIA;UN ;C;
5916; ARROZ IN - NATURA, ARROZ IN - NATURA;KG ;C;
9466;GORDURA COMESTIVEL;;C;
9822;ACHOCOLATADO, MISTURA SOLUVEL A BASE DE CHOCOLATE;KG ;C;
17329;GORDURA DE COCO HIDROGENADA;;C;
24801;CARNE IN NATURA, PERNIL SUÍNO, SEM OSSO CONGELADA;KG;C;
31038;MUCILAGEM, MUCILAGEM                             ;KG;C;
62200;LEITE IN - NATURA, LEITE IN - NATURA;GRAMA;C;
67008;TEMPERO CULINARIO ( CONDIMENTO ) EM PO, TEMPERO CULINARIO ( CONDIMENTO ) EM PO;KG;C;
73636;CARNE BENEFICIADA, CARNE DE GADO INDUSTRIALIZADA ;KG;C;
74225; AÇÚCAR CRISTAL, COMPOSIÇÃO ORIGEM VEGETAL, SACAROSE DE CANA DE ACUCAR, PACOTE COM 05KG;KG ;C;S
95419;BACON DEFUMADO, CARNE DE PORCO INDUSTRIALIZADA / BACON;KG ;C;
96342;FRUTA IN NATURA, MORANGO;0;;
96415;LARANJA IN-NATURA;0;;
97217;CHEIRO VERDE IN NATURA, CHEIRO VERDE IN - NATURA  ;KG;C;
99406;FARINHA TRIGO, FARINHA DE TRIGO            ;KG;C;
99449;FILE DE PEIXE PRE - PREPARADO, FILE DE PEIXE PRE- PREPARADO;KG;C;
99457;BOLINHO DE PEIXE PRE - PREPARADO, BOLINHO DE PEIXE PRE - PREPARADO     ;KG;C;
108103;CHARQUE, CHARQUE                                 ;KG ;C;S
109223;UVA PASSA, UVA PASSAS       ;KG;C;
109231;GRÃO DE BICO, GRAO DE BICO;;C;
113026;CESTA BASICA - GENEROS ALIMENTICIOS, CESTA BASICA - GENEROS ALIMENTICIOS ;KG;C;
114529;ERVILHA EM CONSERVA, ERVILHA EM CONSERVA;KG;C;
125881;CARNE DEFUMADA, CARNE DEFUMADA     ;KG;C;
128775;ALIMENTAÇÃO INFANTIL, ALIMENTACAO - INFANTIL,  LATA 250 G ;KG ;C;
137260;FARINHA DE ROSCA TEMPERADA, FARINHA DE ROSCA TEMPERADA  ;KG;C;
137278;DOCE EM TABLETE, DOCE EM TABLETE                ;KG;C;
216422;BACALHAU, CARNE ANIMAL PÍSCEA, COD, NORUEGA  ;KG ;C;
216423;BACALHAU, CARNE ANIMAL PÍSCEA, LING, NORUEGA ;KG ;C;
216424;BACALHAU, CARNE ANIMAL PÍSCEA, SAITH, NORUEGA;KG ;C;
216425;BACALHAU, CARNE ANIMAL PÍSCEA, ZARBO, NORUEGA;KG ;C;
216426;BACALHAU, CARNE ANIMAL PÍSCEA, PORTO, PORTUGAL ;KG ;C;
216514;CARNE DE GADO IN-NATURA, FILE MIGNON, CORTADA;0;;
216515;CARNE GADO IN NATURA, ACEM, CORTADA, PECA COM 20KG.;0;;
216516;CARNE GADO IN NATURA, ALCATRA, CORTADA, PECA COM 20 KG.;0;;
216519;CARNE GADO IN NATURA, TIPO COXAO MOLE, CORTADA, PECA COM 20KG.;0;;
216524;CONTRA-FILE,CORTADO, CARNE DE GADO IN-NATURA;0;;
216530;CARNE BOVINA(LIMPA) DE SEGUNDA, CONGELADA A -18 GRAUS CENT. (QUADRADO DE ACEM)  -  (CAIXA DE PAPELAO DE 30 KG. APROXIMADAMENTE);0;;
216534;BIFE DE CARNE BOVINA ( COXAO MOLE ) PORCIONADO E AMACIADO MECANICAMENTE, CONGELADO A -18C, PESO APROXIMADO POR UNIDADE - EMB COM 15 KG  APROXIMADAMENT;0;;
216592;CARNE PORCO IN NATURA, COSTELA, CORTADA   ;KG;C;
216593;CARNE PORCO IN NATURA, COPA LOMBO, CORTADA;KG;C;
216594;CARNE PORCO IN NATURA, FILÉ, CORTADA      ;KG;C;
216595;CARNE PORCO IN NATURA, LOMBO, CORTADA     ;KG;C;
216596;CARNE PORCO IN NATURA, TOUCINHO, CORTADA        ;KG;C;
216597;CARNE PORCO IN NATURA, CARCAÇA, CORTADA         ;KG;C;
216598;CARNE PORCO IN NATURA, CARRÊ FOLHEADO, CORTADA  ;KG;C;
216599;CARNE PORCO IN NATURA, PAZINHA COM OSSO, CORTADA;KG;C;
216600;CARNE PORCO IN NATURA, COPA LOMBO, FATIADA    ;KG;C;
216601;CARNE PORCO IN NATURA, FILÉ, FATIADA          ;KG;C;
216602;CARNE PORCO IN NATURA, LOMBO, FATIADA         ;KG;C;
216603;CARNE PORCO IN NATURA, CARRÊ FOLHEADO, FATIADA;KG;C;
216610;CARNE FRANGO, CARCAÇA, MIÚDOS (CORAÇÃO, FÍGADO E  MOELA);KG;C;
216611;CARNE FRANGO, COXA, MIÚDOS (CORAÇÃO, FÍGADO E MOELA)      ;KG;C;
216612;CARNE FRANGO, SOBRECOXA, MIÚDOS (CORAÇÃO, FÍGADO  E MOELA);KG;C;
216613;CARNE FRANGO, ASA, MIÚDOS (CORAÇÃO, FÍGADO E MOELA)   ;KG;C;
216614;CARNE FRANGO, FILÉ DE PEITO, MIÚDOS (CORAÇÃO, FÍGADO E MOELA) ;KG;C;
216615;CARNE FRANGO, PEITO COM OSSO, MIÚDOS (CORAÇÃO, FÍGADO E MOELA)   ;KG;C;
216616;CARNE FRANGO, PESCOÇO, MIÚDOS (CORAÇÃO, FÍGADO E  MOELA)      ;KG;C;
216617;LINGUIÇA, INDUSTRIALIZADO, CARNE FRANGO, NÃO APLICÁVEL, 2 °C, 30 D;KG;C;
216618;LINGUIÇA, INDUSTRIALIZADO, CARNE FRANGO, NÃO APLICÁVEL, 2 °C, 90 D ;KG;C;
216619;LINGUIÇA, INDUSTRIALIZADO, CARNE SUÍNA, NÃO APLICÁVEL, 2 °C, 30 D ;KG;C;
216620;LINGUIÇA, INDUSTRIALIZADO, CARNE SUÍNA, NÃO APLICÁVEL, 2 °C, 90 D ;KG;C;
216621;LINGUIÇA, INDUSTRIALIZADO, TRIPA SUÍNA, NÃO APLICÁVEL, 2 °C, 30 D ;KG;C;
216622;LINGUIÇA, INDUSTRIALIZADO, TRIPA SUÍNA, NÃO APLICÁVEL, 2 °C, 90 D ;KG;C;
216623;LINGUIÇA, ARTESANAL, CARNE BOVINA, FORTE, 2 °C, 30 D;KG;C;
216624;LINGUIÇA, ARTESANAL, CARNE BOVINA, SUAVE, 2 °C, 30 D ;KG;C;
216625;LINGUIÇA, ARTESANAL, CARNE SUÍNA, FORTE, 2 °C, 30 D ;KG;C;
216626;LINGUIÇA, ARTESANAL, CARNE SUÍNA, SUAVE, 2 °C, 30 D ;KG;C;
216627;LINGUIÇA, ARTESANAL, CARNE OVINA, FORTE, 2 °C, 30 D;KG;C;
